"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-01",8994449391912,"#142573","shopify_payments","visa","standard","United Kingdom",0,71.23,0,71.23
"2026-06-01",8992330055976,"#142095","shopify_payments","master","standard","United States",0,132.19,0,132.19
"2026-06-01",8995552395560,"#142739","shopify_payments","master","standard","United States",0,39.89,0,39.89
"2026-06-01",8995457859880,"#142717","shopify_payments","master","standard","United States",0,94.5,0,94.5
"2026-06-01",8992147046696,"#142054","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-01",8992796279080,"#142230","shopify_payments","visa","standard","Canada",0,63.14,0,63.14
"2026-06-01",8993377386792,"#142429","paypal",,,"United States",0,100.2,0,100.2
"2026-06-01",8995154723112,"#142666","shopify_payments","visa","standard","United States",0,71.13,0,71.13
"2026-06-01",8993742160168,"#130426","Afterpay (New)",,,"Australia",0,0,-54.01,-54.01
"2026-06-01",8995549085992,"#142738","shopify_payments","master","standard","United States",0,70,0,70
"2026-06-01",8993083523368,"#142347","shopify_payments","master","standard","United States",0,63.09,0,63.09
"2026-06-01",8992029344040,"#142019","shopify_payments","master","standard","United Kingdom",0,64.39,0,64.39
"2026-06-01",8993035125032,"#142329","shopify_payments","master","standard","United Kingdom",0,71.17,0,71.17
"2026-06-01",8993127399720,"#142369","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-01",8993089159464,"#142352","shopify_payments","visa","standard","Canada",0,69.65,0,69.65
"2026-06-01",8992514670888,"#142150","paypal",,,"Germany",0,77.66,0,77.66
"2026-06-01",8992792543528,"#142226","paypal",,,"United Kingdom",0,63.29,0,63.29
"2026-06-01",8992338641192,"#142098","shopify_payments","master","standard","United Kingdom",0,71.13,0,71.13
"2026-06-01",8993228751144,"#135841","shopify_payments","american_express","premium","United States",0,0,-30.03,-30.03
"2026-06-01",8995520217384,"#142733","shopify_payments","visa","standard","United States",0,68.6,0,68.6
"2026-06-01",8995387539752,"#142699","shopify_payments","visa","standard","United Kingdom",0,73.28,0,73.28
"2026-06-01",8992657244456,"#142183","shopify_payments","visa","standard","United Kingdom",0,73.24,0,73.24
"2026-06-01",8993901216040,"#142505","shopify_payments","master","standard","United Kingdom",0,65.55,0,65.55
"2026-06-01",8994027012392,"#142524","paypal",,,"Australia",0,58.99,0,58.99
"2026-06-01",8992248103208,"#142077","shopify_payments","master","standard","United Kingdom",0,64.39,0,64.39
"2026-06-01",8995220160808,"#142676","shopify_payments","visa","standard","United Kingdom",0,71.4,0,71.4
"2026-06-01",8992746602792,"#142214","shopify_payments","master","standard","United Kingdom",0,71.37,0,71.37
"2026-06-01",8995035709736,"#142650","shopify_payments","visa","standard","United States",0,69.73,0,69.73
"2026-06-01",8992721535272,"#142207","shopify_payments","visa","standard","Canada",0,69.74,0,69.74
"2026-06-01",8992609534248,"#142173","shopify_payments","visa","standard","United Kingdom",0,71.13,0,71.13
"2026-06-01",8992340312360,"#142099","paypal",,,"United States",0,69.58,0,69.58
"2026-06-01",8992660848936,"#142188","shopify_payments","visa","standard","United Kingdom",0,71.37,0,71.37
"2026-06-01",8993332429096,"#142421","Afterpay (New)",,,"Australia",0,67.97,0,67.97
"2026-06-01",8994208809256,"#142545","shopify_payments","master","standard","Australia",0,67.97,0,67.97
"2026-06-01",8993459601704,"#142455","shopify_payments","visa","standard","United States",0,69.57,0,69.57
"2026-06-01",8994031730984,"#142525","shopify_payments","master","standard","United Kingdom",0,64.52,0,64.52
"2026-06-01",8993476903208,"#142459","shopify_payments","visa","standard","United States",0,69.57,0,69.57
"2026-06-01",8993132314920,"#129553","shopify_payments","visa","standard","United States",0,0,-18.01,-18.01
"2026-06-01",8994978496808,"#142640","shopify_payments","master","standard","United Kingdom",0,71.32,0,71.32
"2026-06-01",8992545276200,"#142159","shopify_payments","visa","standard","United States",0,96,0,96
"2026-06-01",8995130016040,"#142663","shopify_payments","visa","standard","United States",0,69.73,0,69.73
"2026-06-01",8995276620072,"#142678","shopify_payments","visa","standard","United Kingdom",0,57.86,0,57.86
"2026-06-01",8992579780904,"#142169","shopify_payments","visa","standard","United States",0,63.02,0,63.02
"2026-06-01",8993123696936,"#142364","paypal",,,"United States",0,69.58,0,69.58
"2026-06-01",8994647245096,"#142599","paypal",,,"United Kingdom",0,50.94,0,50.94
"2026-06-01",8995340910888,"#142688","shopify_payments","visa","standard","United States",0,114.17,0,114.17
"2026-06-01",8992402964776,"#142116","shopify_payments","american_express","premium","United Kingdom",0,76.75,0,76.75
"2026-06-01",8994755084584,"#142616","shopify_payments","visa","standard","United States",0,34.82,0,34.82
"2026-06-01",8993235239208,"#142399","shopify_payments","master","standard","Canada",0,69.56,0,69.56
"2026-06-01",8991990317352,"#142011","shopify_payments","master","standard","Canada",0,65.53,0,65.53
"2026-06-01",8993478705448,"#142460","shopify_payments","visa","premium","United States",0,75.14,0,75.14
"2026-06-01",8992470401320,"#142137","shopify_payments","master","standard","Canada",0,69.56,0,69.56
"2026-06-01",8992323076392,"#142094","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-01",8995413885224,"#142706","shopify_payments","visa","standard","United States",0,68.64,0,68.64
"2026-06-01",8994771337512,"#142621","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-01",8995090071848,"#142658","Afterpay (New)",,,"Australia",0,88.68,0,88.68
"2026-06-01",8992525451560,"#142154","shopify_payments","master","standard","United States",0,69.56,0,69.56
"2026-06-01",8993137492264,"#142374","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-01",8992194199848,"#142062","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-01",8992889602344,"#142276","shopify_payments","visa","standard","United States",0,69.64,0,69.64
"2026-06-01",8994979250472,"#142641","shopify_payments","visa","standard","Canada",0,100.29,0,100.29
"2026-06-01",8995057271080,"#142654","shopify_payments","visa","standard","United Kingdom",0,65.71,0,65.71
"2026-06-01",8995522838824,"#142734","paypal",,,"United Kingdom",0,64.43,0,64.43
"2026-06-01",8992509034792,"#142147","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-01",8993986609448,"#142517","shopify_payments","master","standard","United Kingdom",0,12.18,0,12.18
"2026-06-01",8993314636072,"#142417","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-01",8992227983656,"#142070","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-01",8993797210408,"#142496","shopify_payments","visa","standard","United Kingdom",0,71.15,0,71.15
"2026-06-01",8993124712744,"#142366","shopify_payments","visa","standard","United States",0,71,0,71
"2026-06-01",8993305461032,"#142413","shopify_payments","visa","standard","United States",0,65.41,0,65.41
"2026-06-01",8993263911208,"#142404","shopify_payments","master","standard","Canada",0,65.53,0,65.53
"2026-06-01",8993491124520,"#133634","shopify_payments","visa","standard","United States",0,0,-30.04,-30.04
"2026-06-01",8992369705256,"#131737","paypal",,,"Canada",0,0,-61.54,-61.54
"2026-06-01",8992435011880,"#142128","shopify_payments","visa","standard","United Kingdom",0,73,0,73
"2026-06-01",8992870826280,"#142266","shopify_payments","master","standard","United States",0,69.71,0,69.71
"2026-06-01",8992811974952,"#142235","paypal",,,"United States",0,70.97,0,70.97
"2026-06-01",8994596520232,"#142590","shopify_payments","visa","standard","Australia",0,67.97,0,67.97
"2026-06-01",8992355844392,"#142104","shopify_payments","american_express","premium","United Kingdom",0,71.13,0,71.13
"2026-06-01",8992380453160,"#142110","shopify_payments","visa","standard","United States",0,56.48,0,56.48
"2026-06-01",8991983534376,"#142009","shopify_payments","visa","standard","United Kingdom",0,71.13,0,71.13
"2026-06-01",8992887636264,"#142273","shopify_payments","master","standard","United Kingdom",0,71.21,0,71.21
"2026-06-01",8995360866600,"#142692","shopify_payments","master","standard","United States",0,68.64,0,68.64
"2026-06-01",8992868860200,"#142264","shopify_payments","visa","standard","Canada",0,69.71,0,69.71
"2026-06-01",8993152434472,"#142379","paypal",,,"Australia",0,83.97,0,83.97
"2026-06-01",8994652324136,"#142600","shopify_payments","visa","standard","United Kingdom",0,34.69,0,34.69
"2026-06-01",8992695091496,"#142197","shopify_payments","master","standard","United States",0,65.55,0,65.55
"2026-06-01",8995056156968,"#142653","shopify_payments","master","standard","United States",0,69.73,0,69.73
"2026-06-01",8995576283432,"#142741","shopify_payments","master","standard","United Kingdom",0,70.35,0,70.35
"2026-06-01",8994315206952,"#142557","paypal",,,"United States",0,100.2,0,100.2
"2026-06-01",8992046776616,"#142023","shopify_payments","master","standard","United States",0,19.47,0,19.47
"2026-06-01",8992920535336,"#142290","shopify_payments","visa","standard","United States",0,71.03,0,71.03
"2026-06-01",8995159310632,"#142667","shopify_payments","visa","standard","United Kingdom",0,71.35,0,71.35
"2026-06-01",8993482211624,"#142463","shopify_payments","visa","standard","United States",0,130.81,0,130.81
"2026-06-01",8992397459752,"#142115","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-01",8992316588328,"#142092","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-01",8995372007720,"#142694","shopify_payments","master","standard","United States",0,64.43,0,64.43
"2026-06-01",8994985017640,"#123925","shopify_payments","master","standard","United States",0,0,-31.35,-31.35
"2026-06-01",8992718192936,"#142206","paypal",,,"United States",0,75.15,0,75.15
"2026-06-01",8993157710120,"#142382","shopify_payments","master","standard","United States",0,100.25,0,100.25
"2026-06-01",8992729334056,"#142208","shopify_payments","master","standard","Ireland",0,68.15,0,68.15
"2026-06-01",8992890421544,"#142277","shopify_payments","visa","standard","United States",0,56.54,0,56.54
"2026-06-01",8993132773672,"#142371","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-01",8994358264104,"#142564","shopify_payments","visa","standard","United Kingdom",0,71.24,0,71.24
"2026-06-01",8992169820456,"#142055","shopify_payments","american_express","premium","United States",0,69.56,0,69.56
"2026-06-01",8993998012712,"#142521","shopify_payments","visa","standard","United Kingdom",0,64.52,0,64.52
"2026-06-01",8992341885224,"#142100","shopify_payments","american_express","premium","United States",0,69.56,0,69.56
"2026-06-01",8995069329704,"#142655","shopify_payments","visa","standard","United States",0,69.73,0,69.73
"2026-06-01",8995186475304,"#128227","shopify_payments","master","standard","Australia",0,0,-60,-60
"2026-06-01",8993437057320,"#142449","shopify_payments","visa","standard","United States",0,86.27,0,86.27
"2026-06-01",8995363356968,"#142693","shopify_payments","visa","standard","United Kingdom",0,71.4,0,71.4
"2026-06-01",8993070022952,"#142343","shopify_payments","visa","standard","United States",0,71.03,0,71.03
"2026-06-01",8994339750184,"#142560","paypal",,,"United Kingdom",0,93.92,0,93.92
"2026-06-01",8994138063144,"#142536","shopify_payments","visa","standard","United Kingdom",0,47.04,0,47.04
"2026-06-01",8995108782376,"#142661","shopify_payments","visa","standard","United States",0,34.86,0,34.86
"2026-06-01",8995474702632,"#142721","shopify_payments","visa","standard","Canada",0,69.8,0,69.8
"2026-06-01",8993160954152,"#142385","shopify_payments","visa","standard","Canada",0,69.63,0,69.63
"2026-06-01",8992814661928,"#142236","shopify_payments","master","standard","United States",0,200.78,0,200.78
"2026-06-01",8992783827240,"#142223","shopify_payments","master","standard","Canada",0,63.14,0,63.14
"2026-06-01",8993543520552,"#142473","shopify_payments","visa","standard","Australia",0,67.97,0,67.97
"2026-06-01",8993390461224,"#142437","shopify_payments","master","standard","United States",0,100.19,0,100.19
"2026-06-01",8992851886376,"#142253","shopify_payments","visa","standard","Canada",0,69.71,0,69.71
"2026-06-01",8992602718504,"#142172","shopify_payments","visa","standard","United Kingdom",0,65.51,0,65.51
"2026-06-01",8992090554664,"#142041","shopify_payments","master","standard","Canada",0,69.56,0,69.56
"2026-06-01",8994713010472,"#142611","shopify_payments","visa","standard","United States",0,69.66,0,69.66
"2026-06-01",8992418300200,"#142122","shopify_payments","master","standard","Canada",0,65.53,0,65.53
"2026-06-01",8992349389096,"#142103","shopify_payments","master","standard","United States",0,69.56,0,69.56
"2026-06-01",8992079348008,"#142036","shopify_payments","visa","standard","United States",0,70.96,0,70.96
"2026-06-01",8994323923240,"#142558","shopify_payments","master","standard","United Kingdom",0,71.24,0,71.24
"2026-06-01",8994624831784,"#142593","paypal",,,"Australia",0,67.97,0,67.97
"2026-06-01",8995500228904,"#142729","paypal",,,"United Kingdom",0,97.87,0,97.87
"2026-06-01",8992055394600,"#142025","paypal",,,"United Kingdom",0,59.36,0,59.36
"2026-06-01",8992396968232,"#142114","shopify_payments","visa","standard","United Kingdom",0,76.75,0,76.75
"2026-06-01",8994341552424,"#142561","shopify_payments","visa","standard","United Kingdom",0,65.62,0,65.62
"2026-06-01",8994195964200,"#142542","shopify_payments","visa","standard","United Kingdom",0,71.22,0,71.22
"2026-06-01",8992112640296,"#142049","shopify_payments","visa","standard","United Kingdom",0,71.13,0,71.13
"2026-06-01",8993015136552,"#142322","shopify_payments","master","standard","United States",0,69.63,0,69.63
"2026-06-01",8995292971304,"#142680","shopify_payments","master","standard","United States",0,70.04,0,70.04
"2026-06-01",8992653639976,"#142181","shopify_payments","visa","standard","United Kingdom",0,71.37,0,71.37
"2026-06-01",8992717013288,"#142204","shopify_payments","visa","standard","United States",0,69.73,0,69.73
"2026-06-01",8992909492520,"#142286","shopify_payments","master","standard","United Kingdom",0,71.21,0,71.21
"2026-06-01",8993451147560,"#142453","paypal",,,"United States",0,69.58,0,69.58
"2026-06-01",8992356368680,"#142105","shopify_payments","american_express","premium","United States",0,69.56,0,69.56
"2026-06-01",8992069583144,"#142033","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-01",8992406307112,"#142118","paypal",,,"United States",0,70.97,0,70.97
"2026-06-01",8995193422120,"#142672","shopify_payments","american_express","premium","United States",0,65.55,0,65.55
"2026-06-01",8994591113512,"#142589","shopify_payments","master","standard","United Kingdom",0,71.27,0,71.27
"2026-06-01",8992087507240,"#142039","shopify_payments","visa","premium","United States",0,130.79,0,130.79
